Ticker,Close,RS_rating,RS_rating_old,RS_rating_new,RS_score,TT_pass,RS_pass,Minervini_pass,Minervini_score,early_stage_score,R3M,R6M,R9M,R12M,RS_raw,Bench_R12,C1_Price>MA150&200,C2_MA150>MA200,C3_MA200_up_22d,C4_MA50>MA150&200,C5_+25%_from_low,C6_within_25%_high,Days_passed
TMUS,181.61,7.1,4.1,7.1,-13.549938984007671,False,False,False,6.18,11.1209810420563,-4.821550233216287,-16.944114149821633,-13.304372732480418,-27.858107571303727,-47.07145605450137,19.213348483197645,0,0,0,0,0,0,0
ALHC,13.59,9.5,9.5,4.6,-18.652578767962886,False,False,False,6.13,7.774892651405619,-14.689265536723163,-32.48882265275708,-18.622754491017957,-12.772785622593075,-31.98613410579072,19.213348483197645,0,0,0,0,0,0,0
WGO,31.89,13.5,9.7,13.5,-6.384906515268874,False,False,False,5.77,1.2312605490030726,6.619859578736209,-24.467077214590237,-8.283002588438315,-12.414171930788232,-31.627520413985877,19.213348483197645,0,0,0,0,0,0,0
AMRC,22.07,10.9,10.9,1.5,-30.151901774613393,False,False,False,5.76,4.664965015668292,-38.592097941012796,-32.83627510651248,-29.802798982188293,-10.9362389023406,-30.149587385538247,19.213348483197645,0,0,0,0,0,0,0
SNPS,408.79,6.0,3.2,6.0,-15.959638234884164,False,False,False,5.75,11.173233379056958,-22.271448128992986,-8.98991473161609,5.260582964259974,-31.525963149078727,-50.739311632276376,19.213348483197645,0,0,0,0,0,0,0
IDXX,550.01,9.2,9.2,9.2,-11.03244599647437,False,False,False,5.6,6.39381126556421,-0.1778616671809008,-16.333018954029633,-24.23165406179829,-14.241833632182122,-33.45518211537977,19.213348483197645,0,0,0,0,0,0,0
ORCL,144.76,3.1,1.9,3.1,-23.235852836856175,False,False,False,5.22,-3.391377483405282,-24.193548387096786,-2.1164378930286,-27.168444355001007,-38.50728516205769,-57.72063364525534,19.213348483197645,0,0,0,0,1,0,0
FUBO,10.95,1.7,0.1,1.7,-29.032210779010107,False,False,False,5.18,-1.682036419395479,11.16751269035532,-22.669491525423734,-71.12341772151899,-73.70317002881845,-92.91651851201608,19.213348483197645,0,0,0,0,1,0,0
BILI,16.57,3.8,3.8,2.9,-23.337564268288094,False,False,False,4.65,10.432555121901062,-5.691519635742748,-43.658619517171026,-32.914979757085014,-28.731182795698928,-47.94453127889658,19.213348483197645,0,0,0,0,0,0,0
NFLX,82.23,7.7,2.8,7.7,-13.190102133338378,False,False,False,4.6,5.071112011413041,-5.861476817401245,-0.5683192261184966,-21.167673281564568,-32.49156452420633,-51.704913007403974,19.213348483197645,0,0,0,0,0,0,0
CRH,96.2,8.8,8.8,7.6,-13.215903677976133,False,False,False,4.59,3.5739510688147385,-9.458823529411763,-19.94007989347536,-12.664548343168413,-14.557243094413364,-33.77059157761101,19.213348483197645,0,0,0,0,0,0,0
KEP,11.8,9.1,9.1,3.2,-22.832956763242933,False,False,False,4.28,2.1424705546955645,-10.876132930513593,-48.47161572052401,-29.510155316606923,-14.430746918056547,-33.64409540125419,19.213348483197645,0,0,0,0,0,0,0
OI,7.51,1.3,1.3,1.0,-32.990014843799216,False,False,False,4.13,12.042454302102895,-18.458197611292082,-41.69254658385094,-43.1060606060606,-43.23507180650038,-62.44842028969803,19.213348483197645,0,0,0,0,0,0,0
DKNG,25.79,12.1,0.9,12.1,-8.171884088191945,False,False,False,3.98,-2.852062720812382,2.87195851615476,12.423714036617262,-14.004668222740912,-45.022383287145594,-64.23573177034324,19.213348483197645,0,0,0,0,0,0,0
NKE,39.48,1.4,0.6,1.4,-30.653650565107643,False,False,False,3.76,10.655816900785673,-14.136581122227055,-37.72870662460568,-37.133757961783445,-50.13262599469497,-69.34597447789261,19.213348483197645,0,0,0,0,0,0,0
OPCH,23.64,10.8,7.9,10.8,-9.392927553527855,False,False,False,3.72,-2.0115161266189565,9.242144177449173,-29.64285714285715,-20.05410889414947,-15.751960085531003,-34.965308568728645,19.213348483197645,0,0,0,0,0,0,0
CPNG,16.69,5.1,1.4,5.1,-17.04374576256241,False,False,False,3.37,4.426762013736777,1.39732685297691,-9.095860566448788,-37.396849212303074,-41.52067274001401,-60.734021223211656,19.213348483197645,0,0,0,0,0,0,0
APP,310.54,3.3,3.3,0.6,-37.675157341693584,False,False,False,3.23,6.377255763937798,-45.311096631033934,-26.347745653772257,-40.310613923807324,-31.09523386882045,-50.30858235201809,19.213348483197645,0,0,0,0,0,0,0
AMTM,20.26,6.5,6.5,4.7,-18.43591277993728,False,False,False,3.09,1.6379901587638068,-12.332323669407174,-31.391804944124612,-16.48804616652927,-19.635065450218157,-38.848413933415806,19.213348483197645,0,0,0,0,0,0,0
PATK,85.28,5.0,5.0,4.4,-19.10665157657609,False,False,False,2.94,3.1202290690979564,-9.005548442168154,-33.56703279582457,-18.11809889582333,-25.83702930689625,-45.0503777900939,19.213348483197645,0,0,0,0,0,0,0
RKT,14.3,8.7,5.5,8.7,-11.74403031320226,False,False,False,2.83,-2.1743332916086957,0.21023125437982237,-17.48413156376225,-18.004587155963304,-23.651895355045383,-42.865243838243025,19.213348483197645,0,0,0,0,0,0,0
NCLH,17.26,6.5,3.5,6.5,-14.486549242314574,False,False,False,2.45,-0.5065726815739402,-4.903581267217616,-27.509449811003773,-5.164835164835157,-29.9512987012987,-49.164647184496346,19.213348483197645,0,0,0,0,0,0,0
PFSI,74.16,2.9,2.9,2.6,-24.775066176387185,False,False,False,2.11,3.181857201808199,-15.139031925849643,-20.034505067931853,-41.264058292412486,-32.298703669892284,-51.512052153089925,19.213348483197645,0,0,0,0,0,0,0
KTOS,52.64,6.2,6.2,3.7,-20.35660854466441,False,False,False,1.83,-2.152179182111671,-8.132635253054099,-40.337753598549256,-23.864622505062194,-21.315396113602404,-40.528744596800045,19.213348483197645,0,0,0,0,0,0,0
JKS,15.5,2.4,2.4,0.8,-35.89064775651832,False,False,False,1.65,2.3013559335602434,-31.718061674008812,-42.97277409860192,-38.197767145135565,-34.846574190836485,-54.059922674034134,19.213348483197645,0,0,0,0,0,0,0
MMS,58.53,4.5,3.1,4.5,-19.050649004858254,False,False,False,1.62,-0.5979510221563902,-5.642431081734644,-20.990820734341252,-31.035701661364445,-31.941860465116278,-51.15520894831393,19.213348483197645,0,0,0,0,0,0,0
EOSE,3.54,1.2,1.2,0.1,-60.17279961629966,False,False,False,1.56,3.6063314302025287,-58.88501742160279,-68.19407008086253,-71.35922330097087,-43.540669856459324,-62.754018339656966,19.213348483197645,0,0,0,0,0,0,0
QXO,13.85,2.7,2.7,1.9,-27.141395789998867,False,False,False,1.4,1.0703017097758858,-20.402298850574706,-42.768595041322314,-18.433451118963497,-33.70033508855912,-52.91368357175676,19.213348483197645,0,0,0,0,0,0,0
TLK,15.2,5.3,5.3,4.1,-19.80852623485651,False,False,False,1.38,-2.477743434275645,-8.708708708708702,-29.79214780600462,-27.342256214149153,-24.490809736711373,-43.70415821990902,19.213348483197645,0,0,0,0,0,0,0
BSX,49.86,2.1,0.5,2.1,-27.124234476286716,False,False,False,1.12,0.9405703421089606,-1.189060642092754,-32.14480130647795,-48.53426919900908,-52.563980591761016,-71.77732907495866,19.213348483197645,0,0,0,0,0,0,0
MIR,14.71,3.6,3.6,2.4,-25.04947309198938,False,False,False,0.84,-2.010882207617052,-13.26650943396226,-31.549557933922745,-38.193277310924366,-28.971511347175273,-48.184859830372915,19.213348483197645,0,0,0,0,0,0,0
RUN,9.19,1.0,1.0,0.4,-44.94227770798159,False,False,False,0.4,-0.004196691135804453,-39.53947368421053,-52.9923273657289,-48.74511991076409,-43.894993894993895,-63.10834237819154,19.213348483197645,0,0,0,0,0,0,0
UPB,7.18,1.3,0.4,1.3,-32.47331724230584,False,False,False,0.31,-0.6958860047599874,-13.075060532687655,-7.235142118863058,-71.8982387475538,-57.08308427973701,-76.29643276293466,19.213348483197645,0,0,0,0,0,0,0
SITE,95.11,2.6,2.6,2.3,-25.33452430088313,False,False,False,0.3,-2.4729535906522533,-16.416205290447316,-32.262659354746816,-27.45232646834477,-34.125225100429425,-53.33857358362707,19.213348483197645,0,0,0,0,0,0,0
AVAV,147.42,1.7,1.7,1.2,-32.874285304787826,False,False,False,0.07,-2.0241585286036847,-18.678287731685796,-42.23806911684038,-45.90885741542527,-38.86792452830189,-58.08127301149953,19.213348483197645,0,0,0,0,0,0,0
UPWK,8.74,2.7,1.5,2.7,-24.56473240558702,False,False,False,0.01,-3.5546788790480446,1.157407407407396,-32.665639445300464,-51.091214325685506,-41.38162307176392,-60.59497155496156,19.213348483197645,0,0,0,0,0,0,0
PRIM,74.8,2.3,2.3,0.5,-41.526319854472185,False,False,False,-0.01,-3.110959834864453,-42.739033912577504,-51.174934725848566,-36.09568560444255,-34.882911116914784,-54.096259600112425,19.213348483197645,0,0,0,0,0,0,0
